"Date","Friendly date","Repo name","Repo URL","PR title","PR URL"
2014-11-10T16:26:46Z,"Nov 10, 2014, 4:26 PM GMT","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Remove selectable table module",/alphagov/govuk_admin_template/pull/49
2014-11-10T10:08:33Z,"Nov 10, 2014, 10:08 AM GMT","alphagov/publisher",https://github.com/alphagov/publisher,"Use select2 enhancement on assignee select on editions",/alphagov/publisher/pull/280
2014-11-07T05:04:23Z,"Nov 7, 2014, 5:04 AM GMT","alphagov/publisher",https://github.com/alphagov/publisher,"Enhanced assignee selector",/alphagov/publisher/pull/278
2014-11-06T13:18:57Z,"Nov 6, 2014, 1:18 PM GMT","alphagov/transition",https://github.com/alphagov/transition,"Fix lead styles when using the `text-muted` class",/alphagov/transition/pull/450
2014-11-06T07:33:14Z,"Nov 6, 2014, 7:33 AM GMT","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Tweak CSS helpers",/alphagov/govuk_admin_template/pull/48
2014-11-04T17:00:04Z,"Nov 4, 2014, 5:00 PM GMT","alphagov/publisher",https://github.com/alphagov/publisher,"Consolidate publication table views",/alphagov/publisher/pull/275
2014-10-31T04:33:41Z,"Oct 31, 2014, 4:33 AM GMT","alphagov/publisher",https://github.com/alphagov/publisher,"Improve design of important notes",/alphagov/publisher/pull/274
2014-10-27T17:59:17Z,"Oct 27, 2014, 5:59 PM GMT","alphagov/support",https://github.com/alphagov/support,"Upgrade admin gem to 1.1.6",/alphagov/support/pull/213
2014-10-28T02:44:29Z,"Oct 28, 2014, 2:44 AM GMT","alphagov/publisher",https://github.com/alphagov/publisher,"Update admin gem to 1.1.6",/alphagov/publisher/pull/272
2014-10-27T14:54:50Z,"Oct 27, 2014, 2:54 PM GMT","alphagov/search-admin",https://github.com/alphagov/search-admin,"Upgrade admin gem to 1.1.6 and cleanup templates",/alphagov/search-admin/pull/19
2014-10-24T14:59:26Z,"Oct 24, 2014, 3:59 PM GMT+1","alphagov/short-url-manager",https://github.com/alphagov/short-url-manager,"Upgrade admin gem to 1.1.6",/alphagov/short-url-manager/pull/14
2014-10-27T05:20:28Z,"Oct 27, 2014, 5:20 AM GMT","alphagov/whitehall",https://github.com/alphagov/whitehall,"Fix GillSans font stack",/alphagov/whitehall/pull/1805
2014-10-27T09:58:08Z,"Oct 27, 2014, 9:58 AM GMT","alphagov/signon",https://github.com/alphagov/signon,"Fix GillSans font stack for IE and Chrome on Windows",/alphagov/signon/pull/278
2014-10-24T08:56:59Z,"Oct 24, 2014, 9:56 AM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Tweak layout of tags on editions",/alphagov/publisher/pull/271
2014-10-22T10:19:01Z,"Oct 22, 2014, 11:19 AM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Improve table of publications design",/alphagov/publisher/pull/268
2014-10-15T10:26:49Z,"Oct 15, 2014, 11:26 AM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Quickly expand or collapse parts in a guide or programme",/alphagov/publisher/pull/267
2014-10-13T11:08:28Z,"Oct 13, 2014, 12:08 PM GMT+1","alphagov/signon",https://github.com/alphagov/signon,"Cleanup change email form when there's a pending change",/alphagov/signon/pull/275
2014-10-14T14:26:53Z,"Oct 14, 2014, 3:26 PM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Remove highlighted editions from publications lists",/alphagov/publisher/pull/266
2014-10-10T04:51:40Z,"Oct 10, 2014, 5:51 AM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Remove comment field from fact check form",/alphagov/publisher/pull/265
2014-10-09T11:05:50Z,"Oct 9, 2014, 12:05 PM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Improve edition history and notes",/alphagov/publisher/pull/264
2014-10-07T05:44:55Z,"Oct 7, 2014, 6:44 AM GMT+1","alphagov/signon",https://github.com/alphagov/signon,"Clean up logged-out change email form",/alphagov/signon/pull/274
2014-10-03T19:08:55Z,"Oct 3, 2014, 8:08 PM GMT+1","alphagov/govuk_need_api",https://github.com/alphagov/govuk_need_api,"Include duplicate_of in need search results",/alphagov/govuk_need_api/pull/66
2014-09-08T06:50:19Z,"Sep 8, 2014, 7:50 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Include Microsoft version of Gill Sans in font stack",/alphagov/govuk_admin_template/pull/41
2014-09-09T14:52:18Z,"Sep 9, 2014, 3:52 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Bring `lead` styles more inline with GOV.UK ones",/alphagov/govuk_admin_template/pull/40
2014-09-09T14:16:43Z,"Sep 9, 2014, 3:16 PM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Tidy up heading and table styles for big lists",/alphagov/whitehall/pull/1702
2014-09-04T16:36:12Z,"Sep 4, 2014, 5:36 PM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Update dashboard link destinations",/alphagov/whitehall/pull/1700
2014-09-04T15:36:47Z,"Sep 4, 2014, 4:36 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Improve jump to mapping copy without js",/alphagov/transition/pull/390
2014-09-02T15:07:11Z,"Sep 2, 2014, 4:07 PM GMT+1","alphagov/release",https://github.com/alphagov/release,"Update govuk_admin_template to 1.1.2",/alphagov/release/pull/69
2014-09-02T15:08:11Z,"Sep 2, 2014, 4:08 PM GMT+1","alphagov/signon",https://github.com/alphagov/signon,"Update govuk_admin_template to 1.1.2",/alphagov/signon/pull/264
2014-09-02T15:08:21Z,"Sep 2, 2014, 4:08 PM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Update govuk_admin_template to 1.1.2",/alphagov/publisher/pull/250
2014-09-02T15:08:53Z,"Sep 2, 2014, 4:08 PM GMT+1","alphagov/maslow",https://github.com/alphagov/maslow,"Update govuk_admin_template to 1.1.2",/alphagov/maslow/pull/115
2014-09-05T13:09:00Z,"Sep 5, 2014, 2:09 PM GMT+1","alphagov/travel-advice-publisher",https://github.com/alphagov/travel-advice-publisher,"Allow users to filter table of countries",/alphagov/travel-advice-publisher/pull/72
2014-08-29T15:21:33Z,"Aug 29, 2014, 4:21 PM GMT+1","alphagov/imminence",https://github.com/alphagov/imminence,"Add environment specific favicons",/alphagov/imminence/pull/94
2014-09-02T13:42:16Z,"Sep 2, 2014, 2:42 PM GMT+1","alphagov/panopticon",https://github.com/alphagov/panopticon,"Add environment specific favicons",/alphagov/panopticon/pull/201
2014-08-29T14:06:30Z,"Aug 29, 2014, 3:06 PM GMT+1","alphagov/panopticon",https://github.com/alphagov/panopticon,"Fix display of need IDs in artefacts table",/alphagov/panopticon/pull/200
2014-08-29T12:07:01Z,"Aug 29, 2014, 1:07 PM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Stop incorrect date initialisation at month end",/alphagov/whitehall/pull/1691
2014-08-29T14:08:01Z,"Aug 29, 2014, 3:08 PM GMT+1","alphagov/imminence",https://github.com/alphagov/imminence,"Switch to using govuk_admin_template",/alphagov/imminence/pull/93
2014-08-28T07:12:32Z,"Aug 28, 2014, 8:12 AM GMT+1","alphagov/panopticon",https://github.com/alphagov/panopticon,"Switch to using govuk_admin_template",/alphagov/panopticon/pull/198
2014-08-27T13:21:42Z,"Aug 27, 2014, 2:21 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Indicate which SASS files are partials",/alphagov/govuk_admin_template/pull/39
2014-08-27T13:17:05Z,"Aug 27, 2014, 2:17 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Allow apps to specify a full width page",/alphagov/govuk_admin_template/pull/38
2014-08-25T12:03:15Z,"Aug 25, 2014, 1:03 PM GMT+1","fofr/sam-and-paul.com",https://github.com/fofr/sam-and-paul.com,"Create a {% figure %} tag",/fofr/sam-and-paul.com/pull/1
2014-08-22T09:59:35Z,"Aug 22, 2014, 10:59 AM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Add acronym and abbreviation markdown guidance",/alphagov/whitehall/pull/1675
2014-08-20T14:02:08Z,"Aug 20, 2014, 3:02 PM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Tweak styles of document list filters and results",/alphagov/whitehall/pull/1674
2014-08-20T09:01:34Z,"Aug 20, 2014, 10:01 AM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Upgrade Bootstrap to 2.3.2",/alphagov/whitehall/pull/1669
2014-08-20T09:01:09Z,"Aug 20, 2014, 10:01 AM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Hide display date fields when date is confirmed",/alphagov/whitehall/pull/1663
2014-08-14T09:12:05Z,"Aug 14, 2014, 10:12 AM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Tweak statistics announcement copy",/alphagov/whitehall/pull/1661
2014-08-13T15:56:59Z,"Aug 13, 2014, 4:56 PM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Improve role date selection",/alphagov/whitehall/pull/1658
2014-08-12T17:20:34Z,"Aug 12, 2014, 6:20 PM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Blacken Whitehall admin header",/alphagov/whitehall/pull/1651
2014-08-11T13:01:48Z,"Aug 11, 2014, 2:01 PM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Improve stats announcements UI",/alphagov/whitehall/pull/1649
2014-08-05T09:37:39Z,"Aug 5, 2014, 10:37 AM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Update the aria-valuenow on batch upload",/alphagov/transition/pull/371
2014-07-30T13:28:06Z,"Jul 30, 2014, 2:28 PM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Stop nesting filter search results when dynamically loading",/alphagov/whitehall/pull/1630
2014-07-24T09:34:33Z,"Jul 24, 2014, 10:34 AM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Open links when hitting enter on a filtered table",/alphagov/transition/pull/351
2014-07-23T15:08:51Z,"Jul 23, 2014, 4:08 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"When filtering tables, allow users to easily go to the first item",/alphagov/govuk_admin_template/pull/37
2014-07-23T07:57:41Z,"Jul 23, 2014, 8:57 AM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Update jQuery and Bootstrap",/alphagov/transition/pull/347
2014-07-22T15:02:26Z,"Jul 22, 2014, 4:02 PM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Simplify markup and styling of admin header",/alphagov/whitehall/pull/1611
2014-07-22T09:29:13Z,"Jul 22, 2014, 10:29 AM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Fix JS in old IEs by removing trailing comma",/alphagov/whitehall/pull/1610
2014-07-21T16:40:49Z,"Jul 21, 2014, 5:40 PM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Don’t load admin CSS twice",/alphagov/whitehall/pull/1604
2014-07-22T14:05:19Z,"Jul 22, 2014, 3:05 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Improve guidance on buttons and tables",/alphagov/govuk_admin_template/pull/35
2014-07-22T14:17:52Z,"Jul 22, 2014, 3:17 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Update jQuery and Bootstrap",/alphagov/govuk_admin_template/pull/34
2014-07-16T08:49:53Z,"Jul 16, 2014, 9:49 AM GMT+1","alphagov/signon",https://github.com/alphagov/signon,"Use alphabetical_paginate gem with merged fix",/alphagov/signon/pull/246
2014-07-16T09:20:22Z,"Jul 16, 2014, 10:20 AM GMT+1","alphagov/travel-advice-publisher",https://github.com/alphagov/travel-advice-publisher,"Add Jasmine for Javascript testing",/alphagov/travel-advice-publisher/pull/65
2014-07-17T14:10:58Z,"Jul 17, 2014, 3:10 PM GMT+1","alphagov/maslow",https://github.com/alphagov/maslow,"Add Jasmine for Javascript testing",/alphagov/maslow/pull/110
2014-07-18T08:53:40Z,"Jul 18, 2014, 9:53 AM GMT+1","alphagov/signon",https://github.com/alphagov/signon,"Add Jasmine for Javascript testing",/alphagov/signon/pull/244
2014-07-11T13:39:15Z,"Jul 11, 2014, 2:39 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Switch back to using official jasmine gem build",/alphagov/govuk_admin_template/pull/33
2014-07-04T22:37:10Z,"Jul 4, 2014, 11:37 PM GMT+1","fofr/paulrhayes.com",https://github.com/fofr/paulrhayes.com,"Add photography to paulrhayes.com",/fofr/paulrhayes.com/pull/4
2014-07-07T04:22:06Z,"Jul 7, 2014, 5:22 AM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Tidy up diff between publication editions",/alphagov/publisher/pull/229
2014-07-07T08:38:12Z,"Jul 7, 2014, 9:38 AM GMT+1","alphagov/travel-advice-publisher",https://github.com/alphagov/travel-advice-publisher,"Improve rendering in IE7",/alphagov/travel-advice-publisher/pull/63
2014-07-04T15:19:01Z,"Jul 4, 2014, 4:19 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Tweak size of input helpers, based on column sizes",/alphagov/govuk_admin_template/pull/32
2014-07-04T22:40:08Z,"Jul 4, 2014, 11:40 PM GMT+1","fofr/paulrhayes.com-experiments",https://github.com/fofr/paulrhayes.com-experiments,"Future proof experiments with standardised CSS",/fofr/paulrhayes.com-experiments/pull/12
2014-07-04T09:51:45Z,"Jul 4, 2014, 10:51 AM GMT+1","alphagov/signon",https://github.com/alphagov/signon,"Bump admin gem to fix precompile error",/alphagov/signon/pull/242
2014-07-04T09:30:46Z,"Jul 4, 2014, 10:30 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Precompile IE7 to a CSS file, not SCSS",/alphagov/govuk_admin_template/pull/31
2014-07-03T21:12:47Z,"Jul 3, 2014, 10:12 PM GMT+1","fofr/paulrhayes.com",https://github.com/fofr/paulrhayes.com,"Prepare for IndieWeb",/fofr/paulrhayes.com/pull/3
2014-07-03T14:54:54Z,"Jul 3, 2014, 3:54 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Make setting input widths easier with bootstrap 3",/alphagov/govuk_admin_template/pull/30
2014-07-03T14:52:13Z,"Jul 3, 2014, 3:52 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Improve Bootstrap 3 styles in IE7",/alphagov/govuk_admin_template/pull/29
2014-07-04T09:13:18Z,"Jul 4, 2014, 10:13 AM GMT+1","alphagov/signon",https://github.com/alphagov/signon,"Switch to using govuk_admin_template",/alphagov/signon/pull/241
2014-07-13T07:22:12Z,"Jul 13, 2014, 8:22 AM GMT+1","lingz/alphabetical_paginate",https://github.com/lingz/alphabetical_paginate,"Close html list element when using Bootstrap 3",/lingz/alphabetical_paginate/pull/23
2014-07-01T08:24:46Z,"Jul 1, 2014, 9:24 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Tidy up navbar when no navigation specified",/alphagov/govuk_admin_template/pull/28
2014-06-27T10:19:22Z,"Jun 27, 2014, 11:19 AM GMT+1","alphagov/travel-advice-publisher",https://github.com/alphagov/travel-advice-publisher,"Bump admin gem to fix IE8 rendering",/alphagov/travel-advice-publisher/pull/62
2014-06-26T09:15:41Z,"Jun 26, 2014, 10:15 AM GMT+1","alphagov/maslow",https://github.com/alphagov/maslow,"Bump admin gem to fix IE8 rendering",/alphagov/maslow/pull/108
2014-06-26T09:09:43Z,"Jun 26, 2014, 10:09 AM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Bump admin gem to fix IE8 rendering",/alphagov/publisher/pull/215
2014-06-26T08:40:35Z,"Jun 26, 2014, 9:40 AM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Bump admin gem to fix IE8 rendering",/alphagov/transition/pull/332
2014-06-26T08:12:17Z,"Jun 26, 2014, 9:12 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Move IE8 shims and fixes so they load after styles",/alphagov/govuk_admin_template/pull/27
2014-06-25T10:47:58Z,"Jun 25, 2014, 11:47 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Add short date and time formats",/alphagov/govuk_admin_template/pull/26
2014-06-25T10:19:26Z,"Jun 25, 2014, 11:19 AM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Improve contrast of editable fields within 'parts'",/alphagov/publisher/pull/214
2014-06-24T14:58:35Z,"Jun 24, 2014, 3:58 PM GMT+1","alphagov/smokey",https://github.com/alphagov/smokey,"Update check for mainstream publisher sign in",/alphagov/smokey/pull/96
2014-06-23T11:09:59Z,"Jun 23, 2014, 12:09 PM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Move business support javascript into tested module",/alphagov/publisher/pull/211
2014-06-20T12:52:49Z,"Jun 20, 2014, 1:52 PM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Switch to using govuk_admin_template",/alphagov/publisher/pull/210
2014-06-18T15:32:47Z,"Jun 18, 2014, 4:32 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Update README to include details of apps already using gem",/alphagov/govuk_admin_template/pull/25
2014-06-13T18:53:23Z,"Jun 13, 2014, 7:53 PM GMT+1","fofr/paulrhayes.com-experiments",https://github.com/fofr/paulrhayes.com-experiments,"Generate experiments via hexo theme",/fofr/paulrhayes.com-experiments/pull/10
2014-06-13T18:49:33Z,"Jun 13, 2014, 7:49 PM GMT+1","fofr/paulrhayes.com",https://github.com/fofr/paulrhayes.com,"Create a theme for exporting experiments",/fofr/paulrhayes.com/pull/2
2014-06-18T15:18:16Z,"Jun 18, 2014, 4:18 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Upgrade admin gem to 1.0.0",/alphagov/transition/pull/317
2014-06-12T21:35:09Z,"Jun 12, 2014, 10:35 PM GMT+1","fofr/paulrhayes.com",https://github.com/fofr/paulrhayes.com,"Add experiments to static site",/fofr/paulrhayes.com/pull/1
2014-06-13T13:43:38Z,"Jun 13, 2014, 2:43 PM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Upgrade jQuery",/alphagov/publisher/pull/206
2014-06-12T08:37:57Z,"Jun 12, 2014, 9:37 AM GMT+1","alphagov/whitehall",https://github.com/alphagov/whitehall,"Distinguish between Whitehall environments",/alphagov/whitehall/pull/1557
2014-06-12T09:22:31Z,"Jun 12, 2014, 10:22 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Put back Bootstrap 2 nav-list styles",/alphagov/govuk_admin_template/pull/22
2014-06-09T10:54:17Z,"Jun 9, 2014, 11:54 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Create padding helpers",/alphagov/govuk_admin_template/pull/21
2014-06-09T09:43:49Z,"Jun 9, 2014, 10:43 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Introduce margin mixins",/alphagov/govuk_admin_template/pull/20
2014-06-09T09:09:54Z,"Jun 9, 2014, 10:09 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Correct spacing when using Bootstrap's page-header class",/alphagov/govuk_admin_template/pull/19
2014-06-06T15:32:00Z,"Jun 6, 2014, 4:32 PM GMT+1","alphagov/travel-advice-publisher",https://github.com/alphagov/travel-advice-publisher,"Show environment indicator",/alphagov/travel-advice-publisher/pull/61
2014-06-06T10:14:34Z,"Jun 6, 2014, 11:14 AM GMT+1","alphagov/support",https://github.com/alphagov/support,"Show environment indicator",/alphagov/support/pull/167
2014-06-05T13:28:13Z,"Jun 5, 2014, 2:28 PM GMT+1","alphagov/maslow",https://github.com/alphagov/maslow,"Show environment indicator",/alphagov/maslow/pull/107
2014-06-06T13:56:24Z,"Jun 6, 2014, 2:56 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Show environment indicator",/alphagov/transition/pull/305
2014-06-05T16:03:45Z,"Jun 5, 2014, 5:03 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Restrict bootstrap component visited link styles",/alphagov/govuk_admin_template/pull/18
2014-06-05T09:13:35Z,"Jun 5, 2014, 10:13 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Distinguish between environments",/alphagov/govuk_admin_template/pull/17
2014-06-03T18:59:33Z,"Jun 3, 2014, 7:59 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Create a CSS guide",/alphagov/govuk_admin_template/pull/16
2014-06-02T14:43:48Z,"Jun 2, 2014, 3:43 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Allow content in footer and at the bottom of a page",/alphagov/govuk_admin_template/pull/15
2014-06-03T14:02:14Z,"Jun 3, 2014, 3:02 PM GMT+1","alphagov/publisher",https://github.com/alphagov/publisher,"Distinguish between Publisher environments",/alphagov/publisher/pull/203
2014-06-02T09:38:13Z,"Jun 2, 2014, 10:38 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Fix visited link styles on bootstrap components",/alphagov/govuk_admin_template/pull/14
2014-06-02T09:56:02Z,"Jun 2, 2014, 10:56 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Add date examples to style guide",/alphagov/govuk_admin_template/pull/13
2014-05-30T13:56:56Z,"May 30, 2014, 2:56 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Namespace gem assets",/alphagov/govuk_admin_template/pull/12
2014-05-30T15:09:40Z,"May 30, 2014, 4:09 PM GMT+1","alphagov/travel-advice-publisher",https://github.com/alphagov/travel-advice-publisher,"Switch to using govuk_admin_template",/alphagov/travel-advice-publisher/pull/60
2014-05-30T10:58:41Z,"May 30, 2014, 11:58 AM GMT+1","alphagov/maslow",https://github.com/alphagov/maslow,"Switch to using govuk_admin_template",/alphagov/maslow/pull/105
2014-05-27T10:37:17Z,"May 27, 2014, 11:37 AM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Add GOV.UK user friendly date formats",/alphagov/govuk_admin_template/pull/9
2014-05-23T19:52:49Z,"May 23, 2014, 8:52 PM GMT+1","jasmine/jasmine-gem",https://github.com/jasmine/jasmine-gem,"Fix config option typo in jasmine helper",/jasmine/jasmine-gem/pull/215
2014-05-23T14:35:36Z,"May 23, 2014, 3:35 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Prevent PhantomJS auto install",/alphagov/transition/pull/289
2014-05-28T09:44:46Z,"May 28, 2014, 10:44 AM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Switch to using govuk_admin_template",/alphagov/transition/pull/288
2014-05-23T12:48:18Z,"May 23, 2014, 1:48 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Put gem templates through parent's app controller",/alphagov/govuk_admin_template/pull/7
2014-05-23T11:04:55Z,"May 23, 2014, 12:04 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Correct gem routes so they may be mounted",/alphagov/govuk_admin_template/pull/6
2014-05-23T13:12:36Z,"May 23, 2014, 2:12 PM GMT+1","jasmine/jasmine-gem",https://github.com/jasmine/jasmine-gem,"Bump version to 2.0.2 to include PhantomJS download option",/jasmine/jasmine-gem/pull/214
2014-05-22T16:21:47Z,"May 22, 2014, 5:21 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Port modular javascript framework from transition",/alphagov/govuk_admin_template/pull/3
2014-05-21T15:54:52Z,"May 21, 2014, 4:54 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Prevent automatic PhantomJS install",/alphagov/govuk_admin_template/pull/2
2014-05-21T18:12:39Z,"May 21, 2014, 7:12 PM GMT+1","jasmine/jasmine-gem",https://github.com/jasmine/jasmine-gem,"Allow prevention of automatic PhantomJS download",/jasmine/jasmine-gem/pull/213
2014-05-20T12:17:09Z,"May 20, 2014, 1:17 PM GMT+1","alphagov/govuk_admin_template",https://github.com/alphagov/govuk_admin_template,"Setup testing for gem using dummy application",/alphagov/govuk_admin_template/pull/1
2014-05-06T11:28:04Z,"May 6, 2014, 12:28 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Remove helpful message when background process succeeds",/alphagov/transition/pull/270
2014-05-02T10:53:26Z,"May 2, 2014, 11:53 AM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Make switching between hit periods work without JavaScript",/alphagov/transition/pull/269
2014-04-28T12:43:33Z,"Apr 28, 2014, 1:43 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Refine background bulk add modal",/alphagov/transition/pull/263
2014-04-22T14:02:09Z,"Apr 22, 2014, 3:02 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Tidy up bulk add success messages",/alphagov/transition/pull/261
2014-04-22T11:48:39Z,"Apr 22, 2014, 12:48 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Put transition date on analytics graph",/alphagov/transition/pull/260
2014-05-02T13:17:01Z,"May 2, 2014, 2:17 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Universal analytics",/alphagov/transition/pull/259
2014-04-14T14:42:51Z,"Apr 14, 2014, 3:42 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"URL hosts must contain at least one '.'",/alphagov/transition/pull/256
2014-04-30T15:11:31Z,"Apr 30, 2014, 4:11 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Don't strip out trailing slashes when filtering",/alphagov/transition/pull/255
2014-04-25T16:09:13Z,"Apr 25, 2014, 5:09 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Don't let the browser show a cached transition page",/alphagov/transition/pull/254
2014-04-14T09:43:58Z,"Apr 14, 2014, 10:43 AM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Create a go to mapping modal",/alphagov/transition/pull/253
2014-04-14T09:49:47Z,"Apr 14, 2014, 10:49 AM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Highlight bulk edit tools and include guidance",/alphagov/transition/pull/252
2014-04-14T08:58:10Z,"Apr 14, 2014, 9:58 AM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Allow entered text to be used as a tag",/alphagov/transition/pull/251
2014-04-14T09:52:06Z,"Apr 14, 2014, 10:52 AM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Allow filtering of organisation list",/alphagov/transition/pull/250
2014-04-08T13:47:37Z,"Apr 8, 2014, 2:47 PM GMT+1","alphagov/transition",https://github.com/alphagov/transition,"Avoid saying '0 mappings updated'",/alphagov/transition/pull/247
2014-03-14T15:35:20Z,"Mar 14, 2014, 3:35 PM GMT","alphagov/transition",https://github.com/alphagov/transition,"Tweak hostnames table",/alphagov/transition/pull/219
2014-03-14T15:36:22Z,"Mar 14, 2014, 3:36 PM GMT","alphagov/transition",https://github.com/alphagov/transition,"Filters on style guide",/alphagov/transition/pull/218
2014-03-14T11:05:55Z,"Mar 14, 2014, 11:05 AM GMT","alphagov/transition",https://github.com/alphagov/transition,"After editing mappings via hits, return to hits",/alphagov/transition/pull/216
2014-03-13T09:58:26Z,"Mar 13, 2014, 9:58 AM GMT","alphagov/transition",https://github.com/alphagov/transition,"Allow tag autocomplete in <IE8",/alphagov/transition/pull/214
2014-03-13T10:21:13Z,"Mar 13, 2014, 10:21 AM GMT","alphagov/transition",https://github.com/alphagov/transition,"Show transition in desktop mode on IE8 and below",/alphagov/transition/pull/213
